"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighSDIAlt1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"
27	13077	0	2119	766304.8408	4333852.417	1	1	7	134.7238842	0	0.642857143	9.888665951	25.6168409	14.933052	0	0	0.7	10.97838786	41.91873865	26.293734	0	0	0.732394366	10.49748461	69.95616089	42.672096	0	0	0.73	12.1445461	122.5335572	80.441046	0	0	3	1.543482	14.933052	26.293734	42.672096	80.441046
29	13079	0	2114	766300.2426	4333834.799	1	1	8	148.8863658	0	0.5	10.39230485	8.436521088	4.712256	0	0	0.666666667	9.181503145	25.78499345	13.793166	0	0	0.644067797	10.70719701	61.07268278	36.890856	0	0	0.703296703	11.69248843	105.6287153	67.853214	0	0	3	1.543482	4.712256	13.793166	36.890856	67.853214
32	13082	0	2114	766291.7331	4333840.321	1	1	13	139.4676946	0	0.653846154	9.271544556	22.67688925	12.18969	0	0	0.74	9.679876032	45.21665649	25.55199	0	0	0.711111111	10.83358974	93.8423132	57.610602	0	0	0.705357143	12.02638468	133.9286982	88.349346	0	0	1	0.441774	12.18969	25.55199	57.610602	88.349346
34	13084	0	2119	766289.0672	4333845.049	1	1	11	134.0956043	0	0.666666667	8.974711948	27.27245334	14.496732	0	0	0.742424242	9.835772682	61.00492583	34.82379	0	0	0.718446602	11.32400149	113.6123454	72.036432	0	0	0.701612903	11.91299101	146.0488679	95.979492	0	0	1	0.441774	14.496732	34.82379	72.036432	95.979492
35	13085	0	2119	766289.4756	4333848.2	1	0	10	131.8752698	0	0.714285714	9.022458751	34.91851738	18.647226	0	0	0.739130435	9.311050004	58.76114417	32.625828	0	0	0.726415094	11.79102633	123.0331563	80.375598	0	0	0.708661417	12.10648294	153.4256445	101.520756	0	0	1	0.441774	18.647226	32.625828	80.375598	101.520756
36	13086	0	2119	766289.9505	4333851.553	1	0	11	129.5344748	0	0.697674419	9.920615135	40.34981549	23.081328	0	0	0.743243243	9.176939371	61.55807364	33.989328	0	0	0.710280374	11.77911981	124.0074599	80.970084	0	0	0.717557252	12.33378034	163.1168441	108.687312	0	0	3	1.543482	23.081328	33.989328	80.970084	108.687312
38	13088	0	2119	766293.8985	4333856.933	1	0	10	126.0132892	0	0.744186047	9.585599665	37.92283143	21.548754	0	0	0.714285714	10.15592719	59.24208047	35.440092	0	0	0.75	11.42365966	115.3070354	74.021688	0	0	0.740740741	12.99829049	183.3951053	124.400286	0	0	3	1.543482	21.548754	35.440092	74.021688	124.400286
39	13089	0	2119	766290.9695	4333857.784	1	0	9	124.1013087	0	0.75	9.666954019	35.65972589	20.387052	0	0	0.75	10.51652139	71.33294547	43.430202	0	0	0.745454545	11.51125931	123.6638441	79.497504	0	0	0.742647059	12.96063043	183.835592	124.59663	0	0	3	1.543482	20.387052	43.430202	79.497504	124.59663
40	13090	0	2119	766289.9114	4333859.33	1	0	6	122.2716674	0	0.761904762	9.322272357	35.15818298	19.9071	0	0	0.742857143	10.60121287	70.21528988	42.906618	0	0	0.745614035	11.59968239	129.6077337	83.658906	0	0	0.739130435	13.20024154	192.263686	131.146884	0	0	3	1.543482	19.9071	42.906618	83.658906	131.146884
42	13092	0	2119	766294.2081	4333859.869	1	0	8	123.4440557	0	0.75	9.374772725	37.40382371	21.090618	0	0	0.73015873	10.7038044	63.76332704	39.366972	0	0	0.761904762	11.31244574	114.6219712	73.285398	0	0	0.744360902	13.07813419	182.625883	124.067592	0	0	3	1.543482	21.090618	39.366972	73.285398	124.067592
45	13095	0	2119	766274.674	4333847.069	1	0	11	124.092975	0	0.777777778	10.53565375	46.27784827	27.24273	0	0	0.710843373	11.27851139	91.8408506	57.583332	0	0	0.696721311	10.97052683	127.0223014	80.081082	0	0	0.707482993	11.57906861	165.28913	107.492886	0	0	1	0.441774	27.24273	57.583332	80.081082	107.492886
47	13097	0	2119	766277.9472	4333861.011	1	0	9	114.6718887	0	0.836734694	9.970364249	44.42873309	26.566434	0	0	0.769230769	9.957050625	82.23695574	49.205988	0	0	0.71641791	12.22366191	164.5658533	109.199988	0	0	0.75	13.19971811	240.9795599	163.445472	0	0	1	0.441774	26.566434	49.205988	109.199988	163.445472
48	13098	0	2119	766278.1164	4333860.661	1	0	13	115.0514663	0	0.833333333	10.03639211	43.98824643	26.37009	0	0	0.769230769	9.957050625	82.23695574	49.205988	0	0	0.71641791	12.22366191	164.5658533	109.199988	0	0	0.75	13.19971811	240.9795599	163.445472	0	0	1	0.441774	26.37009	49.205988	109.199988	163.445472
50	13100	0	2119	766283.4498	4333862.764	1	0	8	116.7719876	0	0.794871795	8.458041235	28.92417637	15.21666	0	0	0.738095238	10.85784772	85.76959614	54.010962	0	0	0.748031496	12.18363431	156.7001801	102.818808	0	0	0.74375	13.05014368	219.1638152	148.616046	0	0	3	1.543482	15.21666	54.010962	102.818808	148.616046
51	13101	0	2119	766280.0671	4333853.679	1	0	7	121.7740887	0	0.821428571	8.782084035	44.29295103	23.555826	0	0	0.747126437	10.58951987	87.21719053	53.209224	0	0	0.701612903	11.90079965	145.7478393	95.783148	0	0	0.721854305	12.29170829	187.4167568	124.427556	0	0	1	0.441774	23.555826	53.209224	95.783148	124.427556
52	13102	0	2119	766280.0206	4333850.007	1	0	11	124.7012725	0	0.788461538	9.014944857	43.07085506	23.048604	0	0	0.729411765	10.11870719	80.94837407	47.466162	0	0	0.694214876	11.28335276	131.5183566	84.01887	0	0	0.713286713	11.99737734	170.3036216	112.259682	0	0	1	0.441774	23.048604	47.466162	84.01887	112.259682
55	13105	0	2114	766279.6241	4333839.384	1	1	8	133.2341022	0	0.566666667	12.0124935	37.43262905	23.610366	0	0	0.698412698	11.89504365	76.51996584	48.616956	0	0	0.724770642	10.8581344	113.3424047	70.089354	0	0	0.689922481	11.02639539	135.1071333	85.540536	0	0	1	0.441774	23.610366	48.616956	70.089354	85.540536
56	13106	0	2114	766277.2317	4333841.53	1	1	11	130.1326805	0	0.65	12.05093357	50.299167	31.682286	0	0	0.736111111	11.55782563	83.58301903	52.456572	0	0	0.710526316	11.2222367	123.1824314	78.303078	0	0	0.700729927	11.16792853	146.4955126	93.192498	0	0	1	0.441774	31.682286	52.456572	78.303078	93.192498
58	13108	0	2114	766278.3881	4333836.745	1	1	4	134.7930608	0	0.555555556	13.01139102	38.08027587	24.930234	0	0	0.684210526	12.16912977	71.57863014	46.037214	0	0	0.721153846	11.0021851	110.3757069	68.660406	0	0	0.692913386	11.07810496	133.9788651	85.006044	0	0	1	0.441774	24.930234	46.037214	68.660406	85.006044
59	13109	0	2114	766277.036	4333836.662	1	1	8	134.1514587	0	0.535714286	14.05601041	44.22688389	30.171528	0	0	0.696428571	12.25109325	71.13814348	45.84087	0	0	0.718446602	11.01146798	109.3757069	68.115006	0	0	0.6953125	11.1039126	135.694937	86.075028	0	0	1	0.441774	30.171528	45.84087	68.115006	86.075028
61	13111	0	2114	766274.9402	4333838.542	1	1	7	131.4554969	0	0.617647059	13.2476413	48.75128352	32.544018	0	0	0.709677419	12.37713813	79.97330029	51.802092	0	0	0.710280374	10.5524945	106.6283035	64.98441	0	0	0.697841727	11.10997996	147.5282661	93.574278	0	0	1	0.441774	32.544018	51.802092	64.98441	93.574278
65	13115	0	2114	766270.4316	4333841.869	1	1	11	126.292975	0	0.7	12.523977	52.14891513	34.218396	0	0	0.732394366	11.80594264	84.55596935	53.972784	0	0	0.700854701	11.1178612	124.4756934	78.875748	0	0	0.711409396	11.33119469	161.9152628	104.340474	0	0	1	0.441774	34.218396	53.972784	78.875748	104.340474
71	13121	0	2119	766265.2302	4333847.434	1	0	8	118.8786712	0	0.735849057	12.02513092	64.48142771	41.799456	0	0	0.735632184	10.88814604	90.23836956	56.252556	0	0	0.701612903	10.9754124	129.1955204	81.466398	0	0	0.716129032	11.84823384	180.7340168	118.673586	0	0	1	0.441774	41.799456	56.252556	81.466398	118.673586
72	13122	0	2119	766265.2487	4333847.763	1	0	5	118.6012345	0	0.75	11.35358297	58.33481969	36.558162	0	0	0.727272727	10.84498208	90.67885622	56.4489	0	0	0.706349206	10.91016709	129.9647427	81.799092	0	0	0.717948718	11.84298992	181.8993101	119.33352	0	0	1	0.441774	36.558162	56.4489	81.799092	119.33352
73	13123	0	2119	766269.1546	4333849.668	1	0	9	118.9440692	0	0.796296296	10.91804487	57.45372736	35.107398	0	0	0.706521739	10.85226885	95.39315757	59.09409	0	0	0.713178295	11.19108172	138.7592571	88.114824	0	0	0.720496894	11.99378721	192.6542176	126.31464	0	0	1	0.441774	35.107398	59.09409	88.114824	126.31464
74	13124	0	2119	766262.2599	4333852.914	1	0	7	112.6463212	0	0.788461538	10.43385761	51.61634427	30.875094	0	0	0.709677419	11.19955836	98.90378499	63.62091	0	0	0.721804511	11.24404604	143.7792519	91.70901	0	0	0.756906077	12.91493632	245.6155358	164.65626	0	0	1	0.441774	30.875094	63.62091	91.70901	164.65626
75	13125	0	2119	766266.1633	4333851.828	1	0	9	115.5464154	0	0.773584906	10.04893686	50.20883392	29.189808	0	0	0.723404255	11.2557314	101.1061034	64.951686	0	0	0.709923664	11.08950401	138.6545455	87.86394	0	0	0.740112994	12.79587681	235.4215037	158.062374	0	0	1	0.441774	29.189808	64.951686	87.86394	158.062374
76	13126	0	2119	766264.4744	4333853.747	1	0	11	113.0337058	0	0.807692308	9.992304731	48.67330484	28.317168	0	0	0.719101124	11.05603704	92.93561546	59.334066	0	0	0.706766917	11.04502065	139.812559	88.49115	0	0	0.763736264	13.00570458	249.7874582	167.90139	0	0	1	0.441774	28.317168	59.334066	88.49115	167.90139
77	13127	0	2119	766267.0001	4333854.03	1	0	11	114.1005417	0	0.811320755	9.980169016	49.55270908	28.791666	0	0	0.734042553	11.00676774	97.92298302	62.110152	0	0	0.707692308	11.12343334	138.3258098	87.72759	0	0	0.745762712	12.85226793	237.574517	159.458598	0	0	1	0.441774	28.791666	62.110152	87.72759	159.458598
78	13128	0	2119	766264.0668	4333856.691	1	0	7	110.2987787	0	0.82	8.481745103	37.08498612	19.618038	0	0	0.736263736	10.42134327	86.98161591	53.901882	0	0	0.711111111	11.14550233	144.2823304	91.46358	0	0	0.768817204	13.05777073	258.4948132	172.968156	0	0	1	0.441774	19.618038	53.901882	91.46358	172.968156
79	13129	0	2119	766267.0644	4333856.206	1	0	13	112.2913468	0	0.833333333	8.536414374	40.53647136	21.46149	0	0	0.744680851	10.48250823	91.18857123	56.334366	0	0	0.704545455	11.3210718	144.1101619	92.270772	0	0	0.754098361	13.10299678	254.2639211	171.359226	0	0	1	0.441774	21.46149	56.334366	92.270772	171.359226
80	13130	0	2119	766269.3907	4333856.684	1	0	11	113.1562827	0	0.849056604	8.644989824	40.64360157	21.603294	0	0	0.736263736	10.65595845	90.89671484	56.356182	0	0	0.701492537	11.46506699	149.0772764	96.066756	0	0	0.751412429	12.81661175	236.6368188	158.57505	0	0	1	0.441774	21.603294	56.356182	96.066756	158.57505
81	13131	0	2119	766272.3863	4333854.652	1	0	10	116.5129665	0	0.833333333	8.621678104	41.35130771	21.892356	0	0	0.733333333	10.5483016	89.02633445	54.616356	0	0	0.702290076	11.30392082	142.6224414	91.294506	0	0	0.73964497	12.57239392	218.4882089	145.692702	0	0	1	0.441774	21.892356	54.616356	91.294506	145.692702
82	13132	0	2119	766272.2457	4333857.768	1	0	5	113.8686901	0	0.87037037	9.756289519	47.26406133	28.03356	0	0	0.738636364	9.964140249	80.20416009	47.651598	0	0	0.705882353	11.80665316	158.310606	103.396932	0	0	0.752808989	12.97815797	243.0131731	163.516374	0	0	1	0.441774	28.03356	47.651598	103.396932	163.516374
83	13133	0	2113	766236.9711	4333839.762	1	1	27	115.2444571	0	0.793103448	12.9561595	37.84824884	26.550072	0	0	0.711538462	13.73933153	75.92384526	53.536464	0	0	0.762376238	14.16452129	158.5118582	110.519856	0	0	0.768707483	14.63803637	245.3069306	171.790092	0	0	1	0.441774	26.550072	53.536464	110.519856	171.790092
84	13134	0	2118	766236.4374	4333850.72	1	0	14	104.5534434	0	0.828571429	9.683564869	30.53716906	17.900028	0	0	0.813333333	13.34516142	106.2082786	72.849078	0	0	0.792	14.05133446	196.0903447	134.60472	0	0	0.775147929	14.74035639	287.1633293	200.27088	0	0	1	0.441774	17.900028	72.849078	134.60472	200.27088
86	13136	0	2119	766246.436	4333847.929	1	0	5	110.4081802	0	0.853658537	10.57147566	40.4565916	24.990228	0	0	0.766233766	11.48742961	86.45977572	55.418094	0	0	0.731343284	13.41418274	191.5054527	131.506848	0	0	0.776470588	13.68038527	254.6172395	173.524464	0	0	1	0.441774	24.990228	55.418094	131.506848	173.524464
87	13137	0	2119	766246.4548	4333845.871	1	0	7	112.338642	0	0.810810811	11.56766229	41.16728628	27.002754	0	0	0.789473684	12.22648118	93.15726198	61.962894	0	0	0.728682171	12.95938797	175.5430596	118.16091	0	0	0.763975155	13.54380975	236.2408419	161.072982	0	0	1	0.441774	27.002754	61.962894	118.16091	161.072982
88	13138	0	2114	766247.3773	4333842.124	1	0	5	116.1713358	0	0.696969697	13.92947605	49.87338905	34.921962	0	0	0.767123288	12.78644402	95.55849315	65.09349	0	0	0.714285714	12.74672474	157.2484121	105.45309	0	0	0.75	13.35487043	223.1806	151.746642	0	0	1	0.441774	34.921962	65.09349	105.45309	151.746642
90	13140	0	2114	766245.8989	4333833.917	1	1	5	123.4214213	0	0.631578947	15.97366253	35.45938781	26.440992	0	0	0.693877551	14.45612645	78.14970301	55.84896	0	0	0.729166667	12.48499099	121.9947372	81.613656	0	0	0.7265625	13.37821223	183.4189136	124.945686	0	0	1	0.441774	26.440992	55.84896	81.613656	124.945686
93	13143	0	2113	766231.7574	4333830.809	1	1	10	122.7473491	0	0.545454545	18.27815388	25.59671087	20.04345	0	0	0.741935484	14.56132748	49.7280807	35.849142	0	0	0.712121212	16.6114236	133.7364798	99.328248	0	0	0.8	15.25179961	204.8146459	145.899954	0	0	1	0.441774	20.04345	35.849142	99.328248	145.899954
94	13144	0	2113	766229.6156	4333830.419	1	1	5	122.7145668	0	0.5	19.15724406	30.52094667	24.019416	0	0	0.733333333	14.76143624	49.28759404	35.652798	0	0	0.725806452	16.32186343	121.8188417	90.083718	0	0	0.789473684	15.41160419	206.8685608	147.677958	0	0	1	0.441774	24.019416	35.652798	90.083718	147.677958
95	13145	0	2113	766228.3328	4333829.899	1	1	36	122.9954396	0	0.454545455	19.95221564	30.19221098	23.883066	0	0	0.733333333	16.18332475	57.8321533	42.852078	0	0	0.75	16.32789025	117.6115909	87.242184	0	0	0.796460177	15.51134327	207.580012	148.283352	0	0	1	0.441774	23.883066	42.852078	87.242184	148.283352
98	13148	0	2113	766232.5824	4333841.038	1	0	5	112.9344589	0	0.774193548	13.6121388	44.33303959	31.327776	0	0	0.75	12.68365089	61.67095734	42.115788	0	0	0.798076923	15.03713352	180.223517	128.256264	0	0	0.802721088	15.13566766	260.8428819	183.668904	0	0	1	0.441774	31.327776	42.115788	128.256264	183.668904
100	13150	0	2118	766228.3947	4333851.232	1	0	9	102.0701336	0	0.823529412	13.48746695	49.73053087	33.73299	0	0	0.806451613	14.60280574	102.6752893	72.107334	0	0	0.824561404	14.99327335	198.9267737	139.769658	0	0	0.786585366	15.39777463	302.8868983	212.067882	0	0	1	0.441774	33.73299	72.107334	139.769658	212.067882
101	13151	0	2118	766228.6209	4333853.236	1	0	5	100.160871	0	0.820512821	13.75984496	59.18834511	40.272336	0	0	0.842857143	15	122.0599004	85.9005	0	0	0.826086957	14.86080342	197.6142436	138.515238	0	0	0.784431138	15.32228622	305.8673087	213.834978	0	0	1	0.441774	40.272336	85.9005	138.515238	213.834978
102	13152	0	2118	766228.1415	4333854.01	1	0	5	99.30173483	0	0.820512821	13.75984496	59.18834511	40.272336	0	0	0.845070423	15.02204952	124.2524641	87.383988	0	0	0.836363636	14.67031635	185.4323856	129.117996	0	0	0.771084337	15.3650362	306.1036063	213.74226	0	0	1	0.441774	40.272336	87.383988	129.117996	213.74226
103	13153	0	2118	766234.0677	4333850.031	1	0	7	104.5736687	0	0.815789474	11.26358828	41.27509824	26.293734	0	0	0.805970149	14.18481425	104.9020672	73.525374	0	0	0.806722689	14.35972425	193.652635	133.830252	0	0	0.777070064	15.21983285	280.851178	198.351072	0	0	1	0.441774	26.293734	73.525374	133.830252	198.351072
104	13154	0	2118	766234.4279	4333850.126	1	0	9	104.5762272	0	0.810810811	11.31848524	40.43067685	25.85196	0	0	0.808823529	14.09317732	105.2308029	73.661724	0	0	0.808333333	14.33498053	194.8179284	134.490186	0	0	0.779874214	15.18398693	283.5400998	199.932732	0	0	1	0.441774	25.85196	73.661724	134.490186	199.932732
105	13155	0	2112	766206.9777	4333831.061	1	0	21	119.9490357	0	0.733333333	22.97099621	55.02539733	43.16841	0	0	0.84375	19.11887157	84.7149446	63.795438	0	0	0.8	17.39174308	123.7417906	90.732744	0	0	0.776595745	16.39635403	192.7664182	137.828034	0	0	1	0.441774	43.16841	63.795438	90.732744	137.828034
107	13157	0	2109	766209.9836	4333813.637	1	1	25	137.4079395	0	0.857142857	21.89259496	23.56051632	18.29817	0	0	0.818181818	23.26136086	40.64936717	32.462208	0	0	0.8125	19.48637344	87.23277437	66.271554	0	0	0.808510638	17.67797042	108.4474442	80.108352	0	0	1	0.441774	18.29817	32.462208	66.271554	80.108352
108	13158	0	2112	766208.8867	4333815.023	1	1	28	136.00173	0	0.875	22.44716018	28.1953294	21.985074	0	0	0.769230769	21.55672303	41.6770743	32.947614	0	0	0.8125	19.48637344	87.23277437	66.271554	0	0	0.8125	17.50773639	108.7761799	80.244702	0	0	1	0.441774	21.985074	32.947614	66.271554	80.244702
109	13159	0	2112	766204.845	4333816.283	1	1	26	134.7424452	0	1	22.4053565	28.06049207	21.903264	0	0	0.8	20.28464115	43.34135925	33.662088	0	0	0.794117647	19.51620744	93.50482512	70.6293	0	0	0.795454545	18.17403242	106.710153	79.262982	0	0	1	0.441774	21.903264	33.662088	70.6293	79.262982
110	13160	0	2112	766192.3119	4333815.987	1	1	6	135.8071747	0	0.9	19.45507646	26.96374955	20.64339	0	0	0.952380952	19.14605517	56.22249029	41.984892	0	0	0.870967742	18.1000802	75.5183806	55.390824	0	0	0.829787234	17.91706663	111.3724002	82.289952	0	0	1	0.441774	20.64339	41.984892	55.390824	82.289952
111	13161	0	2112	766200.6344	4333826.318	1	0	27	124.8485727	0	0.95	19.76233792	56.49883982	42.601194	0	0	0.827586207	18.63533907	74.51375984	54.927234	0	0	0.825	18.56407822	100.9370517	75.18339	0	0	0.776315789	17.05795076	166.7407327	120.609756	0	0	1	0.441774	42.601194	54.927234	75.18339	120.609756
112	13162	0	2112	766193.1389	4333822.147	1	1	26	129.5941001	0	0.941176471	17.60681686	39.71495369	28.74258	0	0	0.923076923	19.02023214	69.41000703	51.300324	0	0	0.833333333	18.22620214	88.53899327	65.224386	0	0	0.769230769	17.22341876	145.5530556	105.164028	0	0	1	0.441774	28.74258	51.300324	65.224386	105.164028
113	13163	0	2112	766187.4511	4333816.46	1	1	7	135.9462499	0	0.875	17.23368794	17.39148317	12.958704	0	0	0.904761905	18.20125584	52.29883486	37.943478	0	0	0.90625	17.40420208	72.70544046	52.865622	0	0	0.82	17.48084666	113.8570858	83.331666	0	0	1	0.441774	12.958704	37.943478	52.865622	83.331666
114	13164	0	2112	766180.791	4333815.459	1	1	11	138.0397611	0	0.833333333	12.72137309	7.832434289	5.295834	0	0	0.888888889	15.99131709	35.64263528	25.104762	0	0	0.941176471	16.94541409	73.57522388	53.247402	0	0	0.895833333	17.17617051	107.2975227	77.234094	0	0	1	0.441774	5.295834	25.104762	53.247402	77.234094
115	13165	0	2112	766185.0744	4333819.026	1	1	8	133.7739993	0	0.9	15.94365077	19.60148817	13.864068	0	0	0.913043478	18.76745564	59.7971139	44.182854	0	0	0.939393939	17.71320343	77.2054162	56.470716	0	0	0.783333333	16.88589155	130.6454782	93.307032	0	0	1	0.441774	13.864068	44.182854	56.470716	93.307032
117	13167	0	2112	766192.1076	4333841.172	1	0	17	110.8276173	0	0.888888889	18.64582169	46.97818	34.131132	0	0	0.735294118	17.58090542	80.2701542	57.316086	0	0	0.698630137	17.39666162	168.7577802	120.495222	0	0	0.788990826	16.75675956	235.2358696	166.925124	0	0	1	0.441774	34.131132	57.316086	120.495222	166.925124
118	13168	0	2112	766198.1709	4333839.934	1	0	35	111.4173014	0	0.888888889	18.81931632	47.69922898	34.76925	0	0	0.705882353	18.19583016	84.62184287	61.395678	0	0	0.725	17.47533977	184.9363808	133.246674	0	0	0.789473684	16.97237177	250.893572	179.103906	0	0	1	0.441774	34.76925	61.395678	133.246674	179.103906
119	13169	0	2112	766198.0125	4333842.625	1	0	22	108.7475575	0	0.944444444	19.15724406	49.4967347	36.029124	0	0	0.702702703	18.33325143	93.67274455	67.825944	0	0	0.75862069	17.15882535	195.1626224	139.70421	0	0	0.804878049	16.90961145	269.5811786	191.81718	0	0	1	0.441774	36.029124	67.825944	139.70421	191.81718
120	13170	0	2109	766148.0607	4333839.891	1	0	23	105.3772121	0	1	12.55143265	17.5011436	11.169792	0	0	1	13.21955963	53.74113408	35.265564	0	0	0.898305085	14.4808465	99.57996068	67.476888	0	0	0.86	14.77125587	176.5149988	119.000826	0	0	1	0.921726	11.169792	35.265564	67.476888	119.000826
121	13171	0	2110	766162.0842	4333830.709	1	0	5	118.3430291	0	1	9.921917377	7.972131822	4.832244	0	0	0.947368421	14.79509165	33.17461863	22.683186	0	0	0.904761905	14.5405836	108.5539008	72.64728	0	0	0.827956989	15.55704038	177.748395	122.758632	0	0	1	0.921726	4.832244	22.683186	72.64728	122.758632
122	13172	0	2110	766159.7926	4333830.654	1	0	6	117.6270625	0	1	9.921917377	7.972131822	4.832244	0	0	0.947368421	14.37651594	31.42647673	21.417858	0	0	0.911764706	14.23334941	112.9590584	75.134304	0	0	0.829787234	15.4909033	178.3125291	123.025878	0	0	1	0.921726	4.832244	21.417858	75.134304	123.025878
123	13173	0	2110	766157.5557	4333829.985	1	0	8	117.5526392	0	1	9.921917377	7.972131822	4.832244	0	0	1	10.46973661	12.95617236	7.77195	0	0	0.921875	13.7539767	100.5903118	66.031578	0	0	0.844444444	15.36048321	167.937568	115.81569	0	0	1	0.921726	4.832244	7.77195	66.031578	115.81569
124	13174	0	2110	766158.1502	4333820.744	1	1	7	126.5491715	0	1	6.680194608	4.165216851	1.947078	0	0	1	10.08044566	12.20444645	7.204734	0	0	0.947368421	13.8602043	59.91680561	39.8142	0	0	0.917808219	14.14600965	119.5101707	79.672032	0	0	1	0.921726	1.947078	7.204734	39.8142	79.672032
125	13175	0	2110	766151.9221	4333821.387	1	1	7	124.2598045	0	1	7.810249676	7.232238156	3.659634	0	0	1	9.660917831	13.17861122	7.6356	0	0	0.96969697	11.86796043	40.78957623	25.350192	0	0	0.971014493	13.57160292	105.4477155	69.314886	0	0	1	0.921726	3.659634	7.6356	25.350192	69.314886
126	13176	0	2109	766149.3517	4333827.155	1	0	7	118.0421178	0	1	10	11.03915313	6.5448	0	0	1	11.46080276	23.34614194	14.327658	0	0	0.977272727	13.56884801	66.46492148	44.182854	0	0	0.91025641	13.98396518	125.2336655	83.189862	0	0	1	0.921726	6.5448	14.327658	44.182854	83.189862
127	13177	0	2109	766149.0837	4333818.883	1	1	6	126.0350882	0	1	7.810249676	7.232238156	3.659634	0	0	1	9.660917831	13.17861122	7.6356	0	0	1	11.17714505	31.62854701	19.078092	0	0	0.963636364	13.1640005	79.42811083	51.982074	0	0	1	0.921726	3.659634	7.6356	19.078092	51.982074
128	13178	0	2109	766146.247	4333823.227	1	1	7	121.187785	0	1	10	11.03915313	6.5448	0	0	1	10.35679284	18.82765185	11.115252	0	0	1	10.91242783	40.41269904	24.030324	0	0	0.967741935	13.14006432	89.44976633	58.38507	0	0	1	0.921726	6.5448	11.115252	24.030324	58.38507
129	13179	0	2107	766132.98	4333809.259	1	1	6	133.0870246	0	1	8.65303415	6.211100158	3.266946	0	0	1	9.13600934	12.54121443	6.828408	0	0	0.962962963	9.88264472	25.03072802	14.382198	0	0	0.955555556	10.49656028	45.81855357	27.040932	0	0	1	0.921726	3.266946	6.828408	14.382198	27.040932
130	13180	0	2109	766137.2644	4333824.012	1	0	8	118.8920721	0	1	9.240379613	11.07138976	6.05394	0	0	1	11.35442984	30.134518	18.281808	0	0	1	10.42556031	39.32986546	23.119506	0	0	0.981818182	12.29634092	70.96039803	45.355464	0	0	1	0.921726	6.05394	18.281808	23.119506	45.355464
131	13182	0	2109	766136.8941	4333824.64	1	0	9	118.2206361	0	1	9.240379613	11.07138976	6.05394	0	0	1	11.22332228	30.6986521	18.549054	0	0	1	10.56801433	42.38587912	24.973866	0	0	0.982758621	12.17402549	73.74082637	46.882584	0	0	1	0.921726	6.05394	18.549054	24.973866	46.882584
132	13183	0	2109	766136.6296	4333824.837	1	0	13	117.9909234	0	1	9.240379613	11.07138976	6.05394	0	0	1	11.22332228	30.6986521	18.549054	0	0	1	10.56801433	42.38587912	24.973866	0	0	0.982758621	12.17402549	73.74082637	46.882584	0	0	1	0.921726	6.05394	18.549054	24.973866	46.882584
133	13184	0	2109	766132.2647	4333838.568	1	0	11	103.843057	0	1	12.76253709	23.9858996	15.102126	0	0	1	11.55588428	31.10355052	18.936288	0	0	0.981481481	12.20427976	68.82991774	43.866522	0	0	0.987804878	15.17419183	148.823405	102.976974	0	0	1	0.921726	15.102126	18.936288	43.866522	102.976974
134	13186	0	2109	766130.0793	4333839.958	1	0	16	102.2523139	0	1	11.83215957	20.17898463	12.21696	0	0	1	11.46902182	30.72742024	18.65268	0	0	0.98245614	12.64425534	76.91595344	49.702302	0	0	0.987804878	15.2842977	150.3096597	104.476824	0	0	1	0.921726	12.21696	18.65268	49.702302	104.476824
135	13187	0	2113	766127.6726	4333845.055	1	0	8	96.98950883	0	1	11.49247245	15.42472095	9.364518	0	0	1	12.96576689	38.03155058	24.755706	0	0	0.984126984	14.29063407	103.47704	70.171164	0	0	0.988372093	15.39216049	159.6705847	111.12525	0	0	1	0.921726	9.364518	24.755706	70.171164	111.12525
136	13188	0	2113	766127.503	4333846.655	1	0	12	95.38191829	0	1	11.52946536	16.76466264	10.149894	0	0	1	12.96576689	38.03155058	24.755706	0	0	0.984615385	14.69589163	112.1919776	76.563252	0	0	0.988505747	15.39928346	161.7968261	112.521474	0	0	1	0.921726	10.149894	24.755706	76.563252	112.521474
137	13189	0	2113	766127.61	4333848.661	1	0	9	93.38715031	0	1	10.87360539	18.46825484	10.96254	0	0	1	14.15854109	45.77293146	30.613302	0	0	0.983870968	15.33128785	115.1757548	79.481142	0	0	0.988636364	15.59975233	167.0170441	116.79741	0	0	1	0.921726	10.96254	30.613302	79.481142	116.79741
138	13190	0	2113	766133.431	4333848.071	1	0	6	94.538594	0	1	12.44778568	25.67848415	16.056576	0	0	0.964285714	14.03057885	45.05816476	30.062448	0	0	0.984375	15.30624872	117.3954051	81.777276	0	0	0.958762887	15.78822477	188.3923249	131.872266	0	0	1	0.921726	16.056576	30.062448	81.777276	131.872266
